condition,zeta,t,likelihood_before_step,likelihood_after_step,likelihood_increased,ADE_before_step,ADE_after_step,ADE_increased,grad_norm_mean,grad_norm_max,update_to_x_ratio_mean,update_to_x_ratio_max,finite
jump_medium,0.0001,1,4.975412368774414,5.26704216003418,True,0.2446359544992447,0.2444574385881424,False,21.68114471435547,32.681427001953125,0.0003041328745894134,0.001055097789503634,True
jump_medium,0.0001,0,5.014395236968994,5.119449615478516,True,0.2444574385881424,0.245151549577713,True,21.921649932861328,33.289031982421875,0.0003091671969741583,0.00107350735925138,True
jump_medium,0.0003,5,3.8384859561920166,4.481069564819336,True,0.258203387260437,0.2451053112745285,False,20.63090705871582,30.874393463134766,0.0008415522170253098,0.0029170834459364414,True
jump_medium,0.0003,4,4.150829792022705,4.707334041595459,True,0.2451053112745285,0.2451445609331131,True,20.481761932373047,30.700136184692383,0.0008417117060162127,0.002963574370369315,True
jump_medium,0.0003,3,4.392882823944092,4.848605155944824,True,0.2451445609331131,0.24438980221748352,False,20.746719360351562,31.08888816833496,0.0008604731410741806,0.0030917769763618708,True
jump_medium,0.0003,2,4.544424533843994,4.938493728637695,True,0.24438980221748352,0.2445465326309204,True,20.727184295654297,31.733320236206055,0.0008672166150063276,0.003131485776975751,True
jump_medium,0.0003,1,4.655028820037842,4.871623992919922,True,0.2445465326309204,0.24436484277248383,False,20.90632438659668,32.6276741027832,0.0008788490085862577,0.003109670476987958,True
jump_medium,0.0003,0,4.613407611846924,4.6341872215271,True,0.24436484277248383,0.24507743120193481,True,20.845794677734375,33.22943878173828,0.0008804533281363547,0.003171919845044613,True
jump_medium,0.001,5,3.8384859561920166,4.210062026977539,True,0.258203387260437,0.2451273798942566,False,20.63090705871582,30.874393463134766,0.0028051738627254963,0.009723611176013947,True
jump_medium,0.001,4,3.8767380714416504,4.20582389831543,True,0.2451273798942566,0.24529273808002472,True,19.606422424316406,30.540771484375,0.0026810651179403067,0.009962767362594604,True
jump_medium,0.001,3,3.88601016998291,4.136097431182861,True,0.24529273808002472,0.24461029469966888,False,19.280460357666016,30.667037963867188,0.002661883132532239,0.010027610696852207,True
jump_medium,0.001,2,3.825295925140381,4.031970977783203,True,0.24461029469966888,0.24499544501304626,True,18.38585090637207,30.95780372619629,0.002557584550231695,0.009640536271035671,True
